tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2026-M-ITF-CHI-2026-001,M25 Santiago,Clay,32,25,20260112,101,106057,,,Facundo Mena,R,183,ARG,33.3,213875,,,Simon Ignacio Flores Leyton,U,,CHI,,6-1 6-1,3,R32,88,4,5,53,25,20,15,7,4,4,0,8,55,26,13,12,7,3,8,322,157,,
2026-M-ITF-CHI-2026-001,M25 Santiago,Clay,32,25,20260112,103,211761,,,Valentin Basel,U,,ARG,21.6,214207,,,Thomas Enrique Menzel Piccioli,U,,CHI,18.4,6-4 6-1,3,R32,101,4,2,43,30,22,8,8,0,1,1,3,61,40,21,9,9,7,12,1135,11,2095,1
2026-M-ITF-CHI-2026-001,M25 Santiago,Clay,32,25,20260112,115,210182,,,Mateo Del Pino,L,173,ARG,22.5,207831,,,Ignacio Antonio Becerra Otarola,R,170,CHI,25.2,6-2 6-2,3,R32,81,1,1,56,36,22,11,8,1,3,0,6,53,30,16,7,8,8,14,1165,10,1326,6
2026-M-ITF-CHI-2026-001,M25 Santiago,Clay,32,25,20260112,116,207130,,,Matias Soto,R,170,CHI,26.7,213680,,,Javier Guzman,U,,CHL,,5-7 6-0 6-1,3,R32,143,1,3,62,30,26,18,12,2,4,1,4,91,63,35,10,13,9,16,386,122,1940,1
2026-M-ITF-CHI-2026-001,M25 Santiago,Clay,32,25,20260112,114,209991,,,Hanamichi Carvajal,R,,CHI,23.6,213874,,,Carlos Marcelo Silva Sovero,U,,CHI,,7-6(4) 6-2,3,R32,132,1,5,67,36,22,14,10,2,6,0,6,71,50,26,7,10,4,10,,,,
2026-M-ITF-CHI-2026-001,M25 Santiago,Clay,32,25,20260112,107,212745,,,Tadeo Meneo,U,,ARG,20.6,213266,,,Joaquin Leon Macchiavello,U,,CHI,26.5,7-6(4) 2-6 7-5,3,R32,183,4,2,101,63,34,17,16,5,14,0,9,105,79,43,12,16,7,15,1649,3,,
2026-M-ITF-CHI-2026-001,M25 Santiago,Clay,32,25,20260112,112,209952,,,Sean Cuenin,R,178,FRA,21.9,202305,,,Franco Ribero,R,188,ARG,26.3,6-3 6-1,3,R32,81,2,2,42,24,20,13,8,0,0,0,1,54,38,19,7,8,4,8,414,113,1060,14
2026-M-ITF-CHI-2026-001,M25 Santiago,Clay,32,25,20260112,104,200214,,,Alan Fernando Rubio Fierros,R,175,MEX,26.9,208672,,,Jose Luis Claro,U,,PER,22.3,6-2 6-1,3,R32,91,0,3,48,29,18,11,7,2,3,1,3,41,21,12,3,8,1,7,613,59,1844,1
2026-M-ITF-CHI-2026-001,M25 Santiago,Clay,32,25,20260112,102,200595,,,Lorenzo Bocchi,R,180,ITA,28.1,214393,,,Matias Olivero Vidal,U,,CHI,,6-1 6-4,3,R32,104,5,1,61,28,23,19,9,4,4,0,2,50,41,22,5,8,2,5,921,22,,
2026-M-ITF-CHI-2026-001,M25 Santiago,Clay,32,25,20260112,108,210744,,,Kaylan Bigun,L,183,USA,19.6,214322,,,Leon Achurra Correa,U,,CHI,17.0,6-1 6-0,3,R32,64,0,3,38,20,18,11,7,0,0,0,4,40,23,10,6,6,4,9,717,44,,
2026-M-ITF-CHI-2026-001,M25 Santiago,Clay,32,25,20260112,110,212480,,,Diego Ortiz Gamonal,U,,CHL,,143750,,,Matias Rojas,R,,CHI,21.5,6-2 7-5,3,R32,111,3,5,53,37,29,6,10,3,5,1,3,66,42,21,12,10,4,9,,,,
2026-M-ITF-CHI-2026-001,M25 Santiago,Clay,32,25,20260112,205,210505,,,Marcel Zielinski,R,,POL,25.2,212480,,,Diego Ortiz Gamonal,U,,CHL,,7-6(5) 6-4,3,R16,139,0,4,73,48,30,13,11,6,9,0,5,90,69,37,10,11,5,9,705,46,,
2026-M-ITF-CHI-2026-001,M25 Santiago,Clay,32,25,20260112,204,210744,,,Kaylan Bigun,L,183,USA,19.6,212745,,,Tadeo Meneo,U,,ARG,20.6,6-1 7-5,3,R16,96,4,6,64,34,26,16,10,4,6,0,1,58,33,18,11,9,4,9,717,44,1649,3
2026-M-ITF-CHI-2026-001,M25 Santiago,Clay,32,25,20260112,207,212603,,,Benjamin Torrealba,U,,CHI,20.5,209991,,,Hanamichi Carvajal,R,,CHI,23.6,6-1 6-3,3,R16,83,3,2,47,30,24,10,8,4,4,1,3,54,32,23,4,8,3,7,828,31,,
2026-M-ITF-CHI-2026-001,M25 Santiago,Clay,32,25,20260112,202,200214,,,Alan Fernando Rubio Fierros,R,175,MEX,26.9,211761,,,Valentin Basel,U,,ARG,21.6,7-5 6-1,3,R16,156,0,1,78,48,31,17,10,5,6,0,1,69,41,21,16,9,12,16,613,59,1135,11
2026-M-ITF-CHI-2026-001,M25 Santiago,Clay,32,25,20260112,206,209952,,,Sean Cuenin,R,178,FRA,21.9,211477,,,Nicolas Villalon Valdes,U,,CHI,,6-3 4-6 7-5,3,R16,175,4,4,90,53,35,17,15,2,8,4,6,102,70,39,11,16,4,12,414,113,,
2026-M-ITF-CHI-2026-001,M25 Santiago,Clay,32,25,20260112,203,208063,,,Paulo Andre Saraiva Dos Santos,R,180,BRA,25.5,210740,,,Liam Krall,R,191,USA,23.6,6-3 1-6 6-3,3,R16,137,3,4,79,45,28,15,13,7,12,3,3,76,41,25,17,12,4,9,563,69,1276,7
2026-M-ITF-CHI-2026-001,M25 Santiago,Clay,32,25,20260112,201,106057,,,Facundo Mena,R,183,ARG,33.3,200595,,,Lorenzo Bocchi,R,180,ITA,28.1,6-2 6-4,3,R16,88,6,2,45,27,25,12,9,0,0,0,1,52,36,23,7,9,0,3,322,157,921,22
2026-M-ITF-CHI-2026-001,M25 Santiago,Clay,32,25,20260112,208,207130,,,Matias Soto,R,170,CHI,26.7,210182,,,Mateo Del Pino,L,173,ARG,22.5,6-1 7-6(8),3,R16,111,2,5,62,36,28,12,9,3,5,0,8,74,39,21,15,10,6,11,386,122,1165,10
2026-M-ITF-CHI-2026-001,M25 Santiago,Clay,32,25,20260112,301,106057,,,Facundo Mena,R,183,ARG,33.3,200214,,,Alan Fernando Rubio Fierros,R,175,MEX,26.9,7-5 6-4,3,QF,147,8,5,76,43,34,16,11,4,5,1,3,81,53,33,13,11,5,8,322,157,613,59
2026-M-ITF-CHI-2026-001,M25 Santiago,Clay,32,25,20260112,304,207130,,,Matias Soto,R,170,CHI,26.7,212603,,,Benjamin Torrealba,U,,CHI,20.5,6-2 6-3,3,QF,93,3,3,46,22,17,12,8,1,3,4,3,48,23,12,7,9,2,8,386,122,828,31
2026-M-ITF-CHI-2026-001,M25 Santiago,Clay,32,25,20260112,302,210744,,,Kaylan Bigun,L,183,USA,19.6,208063,,,Paulo Andre Saraiva Dos Santos,R,180,BRA,25.5,6-1 0-0,3,QF,38,4,1,21,12,11,6,4,1,1,1,1,26,19,11,1,3,3,5,717,44,563,69
2026-M-ITF-CHI-2026-001,M25 Santiago,Clay,32,25,20260112,303,209952,,,Sean Cuenin,R,178,FRA,21.9,210505,,,Marcel Zielinski,R,,POL,25.2,6-3 6-0,3,QF,63,2,1,47,29,20,11,8,2,3,0,1,33,20,8,3,7,2,7,414,113,705,46
2026-M-ITF-CHI-2026-001,M25 Santiago,Clay,32,25,20260112,401,106057,,,Facundo Mena,R,183,ARG,33.3,210744,,,Kaylan Bigun,L,183,USA,19.6,6-4 5-7 6-2,3,SF,138,12,3,84,46,39,22,15,2,3,3,3,102,55,35,28,15,7,10,322,157,717,44
2026-M-ITF-CHI-2026-001,M25 Santiago,Clay,32,25,20260112,402,207130,,,Matias Soto,R,170,CHI,26.7,209952,,,Sean Cuenin,R,178,FRA,21.9,6-4 4-6 6-3,3,SF,155,8,4,81,57,40,11,14,2,6,7,8,91,53,34,16,15,4,10,386,122,414,113
2026-M-ITF-CHI-2026-001,M25 Santiago,Clay,32,25,20260112,501,106057,,,Facundo Mena,R,183,ARG,33.3,207130,,,Matias Soto,R,170,CHI,26.7,6-4 6-4,3,F,126,11,2,58,31,24,18,10,1,1,3,5,91,48,33,19,10,12,14,322,157,386,122
2026-M-ITF-IND-2026-001,M25 Chennai,Hard,32,25,20260112,112,106168,,,Sidharth Rawat,R,175,IND,32.7,210000,,,Karan Singh,R,188,IND,22.5,5-7 6-1 7-6(3),3,R32,140,9,1,120,76,54,25,16,11,12,8,4,93,59,40,18,15,4,6,685,49,470,94
2026-M-ITF-IND-2026-001,M25 Chennai,Hard,32,25,20260112,108,200297,,,Aziz Ouakaa,R,185,TUN,26.4,207998,,,Takuya Kumasaka,R,175,JPN,27.2,7-5 6-7(5) 6-4,3,R32,233,3,3,105,60,39,22,17,6,10,4,3,104,62,37,20,17,5,11,632,57,472,93
2026-M-ITF-IND-2026-001,M25 Chennai,Hard,32,25,20260112,113,200176,,,Manish Sureshkumar,R,180,IND,26.4,208322,,,Eric Vanshelboim,R,188,UKR,24.4,6-1 4-1,3,R32,61,3,1,32,23,18,7,6,3,3,1,0,49,39,20,2,6,5,9,961,19,451,100
2026-M-ITF-IND-2026-001,M25 Chennai,Hard,32,25,20260112,114,208158,,,Dominik Palan,R,191,CZE,25.2,213710,,,Keerthivassan Suresh,U,,IND,,6-2 6-2,3,R32,87,2,2,42,27,20,11,8,0,1,0,2,63,36,19,11,8,1,6,541,74,,
2026-M-ITF-IND-2026-001,M25 Chennai,Hard,32,25,20260112,107,212797,,,Hitesh Chauhan,U,,IND,18.0,200441,,,Grigoriy Lomakin,R,198,KAZ,27.8,7-6(3) 6-3,3,R32,128,3,1,75,51,33,14,11,4,6,7,5,74,44,29,12,10,6,9,2174,1,915,23
2026-M-ITF-IND-2026-001,M25 Chennai,Hard,32,25,20260112,106,201987,,,Masamichi Imamura,R,178,JPN,27.1,144925,,,Nitin Kumar Sinha,R,178,IND,26.8,6-1 6-1,3,R32,61,0,0,42,24,19,12,7,1,1,1,3,42,32,13,3,7,3,8,534,76,912,23
2026-M-ITF-IND-2026-001,M25 Chennai,Hard,32,25,20260112,116,209899,,,Ilia Simakin,R,193,RUS,22.2,209979,,,Madhwin Kamath,U,,IND,24.1,6-1 6-1,3,R32,52,7,0,37,22,18,8,7,0,1,0,5,46,30,11,6,7,1,7,272,199,1321,6
2026-M-ITF-IND-2026-001,M25 Chennai,Hard,32,25,20260112,109,208253,,,Niels Visker,R,191,NED,24.2,200550,,,Vladyslav Orlov,R,188,UKR,30.6,3-6 7-5 6-1,3,R32,117,12,1,79,56,42,15,14,3,5,2,5,81,40,26,22,14,1,5,678,50,501,85
2026-M-ITF-IND-2026-001,M25 Chennai,Hard,32,25,20260112,110,209956,,,Dev Javia,U,,IND,23.8,213149,,,Felix Balshaw,U,,FRA,19.5,6-4 6-3,3,R32,78,3,2,61,46,34,5,10,2,4,4,5,54,33,19,9,9,4,8,897,24,630,57
2026-M-ITF-IND-2026-001,M25 Chennai,Hard,32,25,20260112,111,211768,,,Manas Dhamne,R,188,IND,18.0,212767,,,Aryan Lakshmanan,U,,IND,20.5,6-1 6-1,3,R32,69,0,1,34,24,20,8,7,0,0,1,1,48,38,19,1,7,5,10,499,86,2192,1
2026-M-ITF-IND-2026-001,M25 Chennai,Hard,32,25,20260112,105,207797,,,Jonas Forejtek,R,183,CZE,24.8,207383,,,Taisei Ichikawa,L,180,JPN,25.0,6-7(2) 6-0 6-2,3,R32,109,3,1,70,47,37,14,13,0,1,3,4,92,62,41,8,13,5,11,387,121,857,28
2026-M-ITF-IND-2026-001,M25 Chennai,Hard,32,25,20260112,103,133794,,,S D Prajwal Dev,R,175,IND,29.6,212069,,,Kabir Hans,U,,IND,24.3,6-3 6-0,3,R32,68,12,1,48,31,24,12,8,1,1,0,1,43,25,13,8,7,5,9,631,57,1268,7
2026-M-ITF-IND-2026-001,M25 Chennai,Hard,32,25,20260112,115,211324,,,Mitsuki Wei Kang Leong,R,175,MAS,21.4,122113,,,Yurii Dzhavakian,R,,UKR,32.6,1-6 6-2 4-0,3,R32,114,5,6,71,49,32,9,10,4,8,2,5,65,32,14,15,10,9,14,698,47,639,56
2026-M-ITF-IND-2026-001,M25 Chennai,Hard,32,25,20260112,104,200036,,,Abhinav Sanjeev Shanmugam,R,178,IND,27.1,207987,,,Ryuki Matsuda,R,157,JPN,26.0,6-4 7-6(8),3,R32,139,16,2,82,48,35,20,11,5,6,3,1,76,56,36,12,11,2,4,1336,6,525,78
2026-M-ITF-IND-2026-001,M25 Chennai,Hard,32,25,20260112,101,208069,,,Max Houkes,L,188,NED,25.5,213031,,,Aditya Balsekar,U,,IND,,6-3 6-3,3,R32,74,4,2,46,27,22,12,9,1,2,1,6,52,28,18,10,9,1,5,247,221,,
2026-M-ITF-IND-2026-001,M25 Chennai,Hard,32,25,20260112,102,212157,,,Timofei Derepasko,U,,RUS,19.0,213648,,,Udit Kamboj,U,,IND,,6-4 3-6 6-4,3,R32,174,5,2,85,47,30,18,14,3,8,3,5,103,75,42,12,15,5,11,735,41,1444,4
2026-M-ITF-IND-2026-001,M25 Chennai,Hard,32,25,20260112,202,133794,,,S D Prajwal Dev,R,175,IND,29.6,200036,,,Abhinav Sanjeev Shanmugam,R,178,IND,27.1,7-6(4) 7-5,3,R16,162,7,2,77,52,34,14,12,3,6,8,8,106,57,36,20,12,8,12,631,57,1336,6
2026-M-ITF-IND-2026-001,M25 Chennai,Hard,32,25,20260112,207,208158,,,Dominik Palan,R,191,CZE,25.2,200176,,,Manish Sureshkumar,R,180,IND,26.4,6-2 6-4,3,R16,105,4,4,64,40,30,14,9,2,2,1,2,63,41,25,12,9,4,7,541,74,961,19
2026-M-ITF-IND-2026-001,M25 Chennai,Hard,32,25,20260112,205,208253,,,Niels Visker,R,191,NED,24.2,209956,,,Dev Javia,U,,IND,23.8,6-4 6-4,3,R16,85,5,2,62,41,33,11,10,4,4,2,1,62,40,25,14,10,5,7,678,50,897,24
2026-M-ITF-IND-2026-001,M25 Chennai,Hard,32,25,20260112,208,209899,,,Ilia Simakin,R,193,RUS,22.2,211324,,,Mitsuki Wei Kang Leong,R,175,MAS,21.4,6-4 6-3,3,R16,84,5,4,60,34,27,14,10,3,4,2,4,54,31,21,11,9,5,8,272,199,698,47
2026-M-ITF-IND-2026-001,M25 Chennai,Hard,32,25,20260112,203,207797,,,Jonas Forejtek,R,183,CZE,24.8,201987,,,Masamichi Imamura,R,178,JPN,27.1,6-1 6-4,3,R16,68,7,0,47,30,22,13,9,2,3,0,1,55,37,21,7,8,10,14,387,121,534,76
2026-M-ITF-IND-2026-001,M25 Chennai,Hard,32,25,20260112,206,106168,,,Sidharth Rawat,R,175,IND,32.7,211768,,,Manas Dhamne,R,188,IND,18.0,6-4 6-1,3,R16,91,3,1,54,35,27,13,9,2,2,2,1,51,30,13,14,8,5,8,685,49,499,86
2026-M-ITF-IND-2026-001,M25 Chennai,Hard,32,25,20260112,201,208069,,,Max Houkes,L,188,NED,25.5,212157,,,Timofei Derepasko,U,,RUS,19.0,6-2 6-3,3,R16,90,6,2,51,28,25,12,9,2,3,3,5,60,39,26,6,8,6,10,247,221,735,41
2026-M-ITF-IND-2026-001,M25 Chennai,Hard,32,25,20260112,204,200297,,,Aziz Ouakaa,R,185,TUN,26.4,212797,,,Hitesh Chauhan,U,,IND,18.0,6-3 7-6(2),3,R16,140,1,3,78,40,28,21,11,8,10,2,1,73,45,29,12,10,4,7,632,57,2174,1
2026-M-ITF-IND-2026-001,M25 Chennai,Hard,32,25,20260112,301,208069,,,Max Houkes,L,188,NED,25.5,133794,,,S D Prajwal Dev,R,175,IND,29.6,7-6(5) 6-4,3,QF,124,10,3,94,60,43,17,11,9,11,2,5,62,36,26,13,11,0,3,247,221,631,57
2026-M-ITF-IND-2026-001,M25 Chennai,Hard,32,25,20260112,302,207797,,,Jonas Forejtek,R,183,CZE,24.8,200297,,,Aziz Ouakaa,R,185,TUN,26.4,6-3 6-0,3,QF,75,2,2,53,37,28,10,8,8,8,0,3,46,23,16,7,7,0,4,387,121,632,57
2026-M-ITF-IND-2026-001,M25 Chennai,Hard,32,25,20260112,303,208253,,,Niels Visker,R,191,NED,24.2,106168,,,Sidharth Rawat,R,175,IND,32.7,6-4 6-4,3,QF,81,8,1,56,35,25,15,10,0,1,1,3,61,32,20,15,10,5,8,678,50,685,49
2026-M-ITF-IND-2026-001,M25 Chennai,Hard,32,25,20260112,304,209899,,,Ilia Simakin,R,193,RUS,22.2,208158,,,Dominik Palan,R,191,CZE,25.2,6-4 4-6 6-4,3,QF,170,10,4,102,56,37,26,15,9,12,2,5,120,74,46,22,15,10,14,272,199,541,74
2026-M-ITF-IND-2026-001,M25 Chennai,Hard,32,25,20260112,401,208069,,,Max Houkes,L,188,NED,25.5,207797,,,Jonas Forejtek,R,183,CZE,24.8,6-4 6-4,3,SF,84,0,3,54,37,29,8,10,0,1,3,0,68,49,31,8,10,6,9,247,221,387,121
2026-M-ITF-IND-2026-001,M25 Chennai,Hard,32,25,20260112,402,208253,,,Niels Visker,R,191,NED,24.2,209899,,,Ilia Simakin,R,193,RUS,22.2,7-6(5) 6-4,3,SF,90,8,2,65,41,33,15,11,1,2,9,0,80,47,29,20,11,6,8,678,50,272,199
2026-M-ITF-IND-2026-001,M25 Chennai,Hard,32,25,20260112,501,208069,,,Max Houkes,L,188,NED,25.5,208253,,,Niels Visker,R,191,NED,24.2,6-3 6-7(5) 6-3,3,F,158,8,4,106,74,58,16,16,3,3,10,11,120,61,44,28,14,8,10,247,221,678,50
2026-M-ITF-ESP-2026-007,M15 Manacor,Hard,32,15,20260119,102,212405,,,Gavin Young,U,,USA,23.3,214375,,,Luis Andres Flores Avila,U,,MEX,17.7,6-3 6-3,3,R32,110,3,1,65,44,30,14,9,6,6,1,5,63,34,20,15,9,5,8,1069,13,,
2026-M-ITF-ESP-2026-007,M15 Manacor,Hard,32,15,20260119,113,129814,,,Ivan Ivanov,R,,BUL,17.2,126939,,,Khumoun Sultanov,R,180,UZB,27.2,6-3 6-2,3,R32,79,2,2,53,31,20,16,9,1,2,0,2,60,36,20,10,8,7,11,855,28,581,65
2026-M-ITF-ESP-2026-007,M15 Manacor,Hard,32,15,20260119,103,211596,,,Yaroslav Demin,R,185,RUS,20.3,214379,,,Fu Wang Choi,U,,HKG,14.9,6-2 6-3,3,R32,72,1,1,38,24,20,12,8,0,0,1,0,59,40,21,10,9,2,6,771,36,,
2026-M-ITF-ESP-2026-007,M15 Manacor,Hard,32,15,20260119,105,213760,,,Pavel Lagutin,U,,RUS,20.8,211898,,,Mae Malige,R,,FRA,19.8,6-1 6-3,3,R32,106,1,0,43,31,20,8,8,0,1,1,4,58,27,10,17,8,8,13,878,26,442,106
2026-M-ITF-ESP-2026-007,M15 Manacor,Hard,32,15,20260119,104,207456,,,Dong Ju Kim,U,,KOR,23.7,212090,,,Sergio Callejon Hernando,U,,ESP,21.3,6-1 6-4,3,R32,101,4,1,70,34,23,15,9,7,10,2,2,49,35,14,6,8,5,11,851,28,524,79
2026-M-ITF-ESP-2026-007,M15 Manacor,Hard,32,15,20260119,111,213713,,,Melios Efstathiou,U,,CYP,,214027,,,Matei Victor Chelemen,U,,ROU,16.2,6-2 6-3,3,R32,69,1,1,42,21,17,15,8,0,1,1,2,54,34,16,9,9,4,9,,,,
2026-M-ITF-ESP-2026-007,M15 Manacor,Hard,32,15,20260119,101,209405,,,Daniel Rincon,L,185,ESP,23.0,208264,,,Carles Hernandez,R,175,ESP,24.7,6-3 6-2,3,R32,100,2,2,49,33,21,3,8,4,8,0,2,62,44,17,6,9,7,15,255,212,921,23
2026-M-ITF-ESP-2026-007,M15 Manacor,Hard,32,15,20260119,106,212574,,,Egor Pleshivtsev,U,,RUS,,210548,,,Tim Loosen,U,,GER,24.5,6-2 6-2,3,R32,59,5,0,44,33,25,6,8,3,4,0,2,45,30,16,4,8,0,5,1240,8,1849,1
2026-M-ITF-ESP-2026-007,M15 Manacor,Hard,32,15,20260119,112,209165,,,Pietro Orlando Fellin,R,,ITA,,214015,,,Xavi Palomar,U,,ESP,,6-2 6-1,3,R32,60,3,2,37,27,21,6,7,0,1,0,2,48,25,12,6,8,3,9,,,1477,4
2026-M-ITF-ESP-2026-007,M15 Manacor,Hard,32,15,20260119,114,212788,,,Amir Omarkhanov,U,,KAZ,18.1,202209,,,Imanol Lopez Morillo,R,183,ESP,26.1,6-3 6-4,3,R32,90,6,2,59,36,31,13,10,2,2,1,4,54,32,23,9,9,3,5,814,33,648,55
2026-M-ITF-ESP-2026-007,M15 Manacor,Hard,32,15,20260119,115,209337,,,Luca Castagnola,R,183,ITA,23.6,212591,,,Denis Constantin Spiridon,U,,ITA,,2-6 6-2 4-2,3,R32,126,0,5,69,47,31,12,11,3,6,2,1,71,42,25,16,12,4,8,671,51,,
2026-M-ITF-ESP-2026-007,M15 Manacor,Hard,32,15,20260119,108,207793,,,Alec Deckers,R,193,NED,25.7,200234,,,Joshua Peck,U,,CAN,27.1,6-0 6-2,3,R32,70,6,3,47,33,27,6,7,5,5,2,3,39,26,11,5,7,1,6,636,56,1496,4
2026-M-ITF-ESP-2026-007,M15 Manacor,Hard,32,15,20260119,109,211504,,,Jack Loge,U,,BEL,21.1,212478,,,William Rejchtman Vinciguerra,U,,SWE,18.9,6-2 6-0,3,R32,50,3,1,39,31,23,5,7,0,0,2,5,43,26,13,4,7,1,6,494,88,1003,17
2026-M-ITF-ESP-2026-007,M15 Manacor,Hard,32,15,20260119,116,209407,,,Max Basing,R,180,GBR,23.2,212978,,,Izan Almazan Valiente,U,,ESP,19.8,7-6(4) 6-1,3,R32,84,1,4,53,38,25,7,9,1,3,4,9,65,41,24,8,10,3,8,423,111,860,28
2026-M-ITF-ESP-2026-007,M15 Manacor,Hard,32,15,20260119,110,149130,,,Joe Leather,U,,GBR,,126971,,,Marcus Walters,R,,GBR,27.7,6-1 4-6 6-4,3,R32,137,4,3,90,58,37,13,14,6,11,7,1,84,55,33,8,13,5,12,1336,6,902,24
2026-M-ITF-ESP-2026-007,M15 Manacor,Hard,32,15,20260119,107,206782,,,Demetris Azoides,U,,GRE,25.2,121264,,,Oscar Jose Gutierrez,R,170,BRA,32.7,6-4 6-2,3,R32,107,4,2,49,28,23,11,9,0,1,3,3,69,44,27,10,9,10,14,1164,10,769,37
2026-M-ITF-ESP-2026-007,M15 Manacor,Hard,32,15,20260119,207,129814,,,Ivan Ivanov,R,,BUL,17.2,212788,,,Amir Omarkhanov,U,,KAZ,18.1,7-5 6-7(3) 6-3,3,R16,164,2,1,104,78,55,10,16,7,10,9,5,112,68,41,23,17,8,14,855,28,814,33
2026-M-ITF-ESP-2026-007,M15 Manacor,Hard,32,15,20260119,201,212405,,,Gavin Young,U,,USA,23.3,209405,,,Daniel Rincon,L,185,ESP,23.0,6-3 7-6(10),3,R16,137,7,2,74,51,39,11,11,1,2,6,2,89,53,34,19,10,5,7,1069,13,255,212
2026-M-ITF-ESP-2026-007,M15 Manacor,Hard,32,15,20260119,203,213760,,,Pavel Lagutin,U,,RUS,20.8,212574,,,Egor Pleshivtsev,U,,RUS,,6-4 6-4,3,R16,102,0,0,56,41,28,13,10,0,0,3,0,61,42,28,11,10,2,4,878,26,1240,8
2026-M-ITF-ESP-2026-007,M15 Manacor,Hard,32,15,20260119,205,211504,,,Jack Loge,U,,BEL,21.1,149130,,,Joe Leather,U,,GBR,,6-2 6-4,3,R16,73,2,1,47,34,27,6,9,1,3,1,3,65,45,26,6,9,4,9,494,88,1336,6
2026-M-ITF-ESP-2026-007,M15 Manacor,Hard,32,15,20260119,206,213713,,,Melios Efstathiou,U,,CYP,,209165,,,Pietro Orlando Fellin,R,,ITA,,7-6(0) 6-7(6) 7-5,3,R16,235,6,6,118,71,48,25,18,4,8,6,0,137,92,61,18,18,8,13,,,,
2026-M-ITF-ESP-2026-007,M15 Manacor,Hard,32,15,20260119,204,206782,,,Demetris Azoides,U,,GRE,25.2,207793,,,Alec Deckers,R,193,NED,25.7,6-7(2) 7-6(8) 6-4,3,R16,197,13,4,117,79,59,22,17,4,5,14,1,105,64,52,23,17,1,3,1164,10,636,56
2026-M-ITF-ESP-2026-007,M15 Manacor,Hard,32,15,20260119,202,211596,,,Yaroslav Demin,R,185,RUS,20.3,207456,,,Dong Ju Kim,U,,KOR,23.7,6-3 6-2,3,R16,79,5,1,55,42,32,5,8,5,5,3,0,66,55,31,4,9,7,11,771,36,851,28
2026-M-ITF-ESP-2026-007,M15 Manacor,Hard,32,15,20260119,208,209407,,,Max Basing,R,180,GBR,23.2,209337,,,Luca Castagnola,R,183,ITA,23.6,6-3 6-2,3,R16,74,2,1,45,30,26,10,9,0,0,1,2,44,32,17,6,8,0,3,423,111,671,51
2026-M-ITF-ESP-2026-007,M15 Manacor,Hard,32,15,20260119,301,211596,,,Yaroslav Demin,R,185,RUS,20.3,212405,,,Gavin Young,U,,USA,23.3,6-4 6-7(1) 6-3,3,QF,169,4,5,106,80,53,13,16,4,6,6,3,98,70,46,17,15,8,12,771,36,1069,13
2026-M-ITF-ESP-2026-007,M15 Manacor,Hard,32,15,20260119,303,211504,,,Jack Loge,U,,BEL,21.1,213713,,,Melios Efstathiou,U,,CYP,,4-6 6-1 7-5,3,QF,143,3,0,95,65,44,17,15,6,8,2,2,93,61,38,16,14,5,9,494,88,,
2026-M-ITF-ESP-2026-007,M15 Manacor,Hard,32,15,20260119,302,213760,,,Pavel Lagutin,U,,RUS,20.8,206782,,,Demetris Azoides,U,,GRE,25.2,6-3 6-2,3,QF,90,4,1,44,31,28,8,9,0,0,5,2,59,36,24,7,8,5,8,878,26,1164,10
2026-M-ITF-ESP-2026-007,M15 Manacor,Hard,32,15,20260119,304,129814,,,Ivan Ivanov,R,,BUL,17.2,209407,,,Max Basing,R,180,GBR,23.2,6-2 6-4,3,QF,91,3,0,56,37,26,13,9,1,1,1,2,54,31,21,11,9,2,5,855,28,423,111
2026-M-ITF-ESP-2026-007,M15 Manacor,Hard,32,15,20260119,402,129814,,,Ivan Ivanov,R,,BUL,17.2,211504,,,Jack Loge,U,,BEL,21.1,7-5 6-4,3,SF,102,7,1,63,38,28,15,11,0,1,2,1,86,63,37,12,11,8,11,855,28,494,88
2026-M-ITF-ESP-2026-007,M15 Manacor,Hard,32,15,20260119,401,211596,,,Yaroslav Demin,R,185,RUS,20.3,213760,,,Pavel Lagutin,U,,RUS,20.8,6-4 3-6 6-3,3,SF,159,6,2,95,63,42,13,14,4,8,1,2,86,68,41,8,14,3,8,771,36,878,26
2026-M-ITF-ESP-2026-007,M15 Manacor,Hard,32,15,20260119,501,211596,,,Yaroslav Demin,R,185,RUS,20.3,129814,,,Ivan Ivanov,R,,BUL,17.2,6-1 6-4,3,F,78,2,3,42,25,18,12,8,0,1,1,1,58,42,22,6,9,1,6,771,36,855,28
2026-M-ITF-EGY-2026-001,M15 Sharm ElSheikh,Hard,32,15,20260126,103,213591,,,Billy Suarez,U,,USA,,210601,,,Oskari Eerola,U,,FIN,23.8,7-5 6-2,3,R32,104,7,4,69,44,31,8,10,1,4,3,7,61,36,23,8,10,5,11,1086,13,1465,4
